,docId,text,NER
432,4TXK-W200-TX2G-G11P-00000-00.txt,Exchange,ORGANIZATION
433,4TXK-W200-TX2G-G11P-00000-00.txt,Commission,ORGANIZATION
434,4TXK-W200-TX2G-G11P-00000-00.txt,Vivek,PERSON
435,4TXK-W200-TX2G-G11P-00000-00.txt,Tapuriah,PERSON
436,4TXK-W200-TX2G-G11P-00000-00.txt,Frost,ORGANIZATION
437,4TXK-W200-TX2G-G11P-00000-00.txt,&,ORGANIZATION
438,4TXK-W200-TX2G-G11P-00000-00.txt,Sullivan,ORGANIZATION
439,4TS7-8D50-TX12-N155-00000-00.txt,Al,PERSON
440,4TS7-8D50-TX12-N155-00000-00.txt,Suguitan,PERSON
441,4TS7-8D50-TX12-N155-00000-00.txt,Greater,ORGANIZATION
442,4TS7-8D50-TX12-N155-00000-00.txt,Gateway,ORGANIZATION
443,4TS7-8D50-TX12-N155-00000-00.txt,Association,ORGANIZATION
444,4TS7-8D50-TX12-N155-00000-00.txt,of,ORGANIZATION
445,4TS7-8D50-TX12-N155-00000-00.txt,Realtors.He,ORGANIZATION
446,4TS7-8D50-TX12-N155-00000-00.txt,Suguitan,PERSON
447,4TS7-8D50-TX12-N155-00000-00.txt,Suguitan,PERSON
448,4TS7-8D50-TX12-N155-00000-00.txt,Madison,ORGANIZATION
449,4TS7-8D50-TX12-N155-00000-00.txt,County,ORGANIZATION
450,4TS7-8D50-TX12-N155-00000-00.txt,Circuit,ORGANIZATION
451,4TS7-8D50-TX12-N155-00000-00.txt,Clerk,ORGANIZATION
452,4TS7-8D50-TX12-N155-00000-00.txt,Dale,PERSON
453,4TS7-8D50-TX12-N155-00000-00.txt,Blachford,PERSON
454,4TS7-8D50-TX12-N155-00000-00.txt,Suguitan,PERSON
455,4TS7-8D50-TX12-N155-00000-00.txt,Suguitan,PERSON
456,4TS7-8D50-TX12-N155-00000-00.txt,Suguitan,PERSON
457,4TS7-8D50-TX12-N155-00000-00.txt,Blachford,PERSON
458,4TS7-8D50-TX12-N155-00000-00.txt,Blachford,PERSON
459,4TS7-8D50-TX12-N155-00000-00.txt,Fannie,ORGANIZATION
460,4TS7-8D50-TX12-N155-00000-00.txt,Mae,ORGANIZATION
461,4TS7-8D50-TX12-N155-00000-00.txt,Freddie,ORGANIZATION
462,4TS7-8D50-TX12-N155-00000-00.txt,Mac,ORGANIZATION
463,4TS7-8D50-TX12-N155-00000-00.txt,Blachford,PERSON
464,4TS7-8D50-TX12-N155-00000-00.txt,Blachford,PERSON
465,4TS7-8D50-TX12-N155-00000-00.txt,McClatchy,ORGANIZATION
466,4TS7-8D50-TX12-N155-00000-00.txt,-,ORGANIZATION
467,4TS7-8D50-TX12-N155-00000-00.txt,Tribune,ORGANIZATION
468,4TS7-8D50-TX12-N155-00000-00.txt,Information,ORGANIZATION
469,4TS7-8D50-TX12-N155-00000-00.txt,Services,ORGANIZATION
470,4TS7-8D50-TX12-N155-00000-00.txt,Permissions,ORGANIZATION
471,4TS7-8D50-TX12-N155-00000-00.txt,Group,ORGANIZATION
472,4TS7-8D50-TX12-N155-00000-00.txt,Inc.,ORGANIZATION
473,4TS7-8D50-TX12-N155-00000-00.txt,McClatchy,ORGANIZATION
474,4TS7-8D50-TX12-N155-00000-00.txt,-,ORGANIZATION
475,4TS7-8D50-TX12-N155-00000-00.txt,Tribune,ORGANIZATION
476,4TS7-8D50-TX12-N155-00000-00.txt,Business,ORGANIZATION
477,4TS7-8D50-TX12-N155-00000-00.txt,News,ORGANIZATION
478,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasuries,ORGANIZATION
479,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Congress,ORGANIZATION
480,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Chuck,PERSON
481,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Jaffe,PERSON
482,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,MarketWatch,ORGANIZATION
483,4VCM-GVP0-TWTK-S1H3-00000-00.txt,PNC,ORGANIZATION
484,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Financial,ORGANIZATION
485,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Services,ORGANIZATION
486,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Group,ORGANIZATION
487,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Stuart,PERSON
488,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Hoffman,PERSON
489,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Hoffman,PERSON
490,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Economic,ORGANIZATION
491,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Club,ORGANIZATION
492,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Hoffman,PERSON
493,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Federal,ORGANIZATION
494,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Reserve,ORGANIZATION
495,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Fed,ORGANIZATION
496,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Bank,ORGANIZATION
497,4VCM-GVP0-TWTK-S1H3-00000-00.txt,of,ORGANIZATION
498,4VCM-GVP0-TWTK-S1H3-00000-00.txt,New,ORGANIZATION
499,4VCM-GVP0-TWTK-S1H3-00000-00.txt,York,ORGANIZATION
500,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Mellon,ORGANIZATION
501,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Richard,PERSON
502,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Hoey,PERSON
503,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Hoey,PERSON
504,4VCM-GVP0-TWTK-S1H3-00000-00.txt,Hoey,PERSON
505,7WR4-6G21-2R2Y-73JC-00000-00.txt,Detroit,ORGANIZATION
506,7WR4-6G21-2R2Y-73JC-00000-00.txt,Free,ORGANIZATION
507,7WR4-6G21-2R2Y-73JC-00000-00.txt,Press,ORGANIZATION
508,7WR4-6G21-2R2Y-73JC-00000-00.txt,American,ORGANIZATION
509,7WR4-6G21-2R2Y-73JC-00000-00.txt,Federation,ORGANIZATION
510,7WR4-6G21-2R2Y-73JC-00000-00.txt,of,ORGANIZATION
511,7WR4-6G21-2R2Y-73JC-00000-00.txt,Teachers,ORGANIZATION
512,7WR4-6G21-2R2Y-73JC-00000-00.txt,AIG,ORGANIZATION
513,7WR4-6G21-2R2Y-73JC-00000-00.txt,American,ORGANIZATION
514,7WR4-6G21-2R2Y-73JC-00000-00.txt,International,ORGANIZATION
515,7WR4-6G21-2R2Y-73JC-00000-00.txt,Group,ORGANIZATION
516,7WR4-6G21-2R2Y-73JC-00000-00.txt,AIG,ORGANIZATION
517,7WR4-6G21-2R2Y-73JC-00000-00.txt,AIG,ORGANIZATION
518,7WR4-6G21-2R2Y-73JC-00000-00.txt,United,ORGANIZATION
519,7WR4-6G21-2R2Y-73JC-00000-00.txt,States,ORGANIZATION
520,7WR4-6G21-2R2Y-73JC-00000-00.txt,Travel,ORGANIZATION
521,7WR4-6G21-2R2Y-73JC-00000-00.txt,Association,ORGANIZATION
522,7WR4-6G21-2R2Y-73JC-00000-00.txt,Reggie,PERSON
523,7WR4-6G21-2R2Y-73JC-00000-00.txt,Burton,PERSON
524,7WR4-6G21-2R2Y-73JC-00000-00.txt,Nevada,ORGANIZATION
525,7WR4-6G21-2R2Y-73JC-00000-00.txt,Gaming,ORGANIZATION
526,7WR4-6G21-2R2Y-73JC-00000-00.txt,Xchange,ORGANIZATION
527,7WR4-6G21-2R2Y-73JC-00000-00.txt,Starbucks,ORGANIZATION
528,7WR4-6G21-2R2Y-73JC-00000-00.txt,Corp.,ORGANIZATION
529,7WR4-6G21-2R2Y-73JC-00000-00.txt,Herbst,ORGANIZATION
530,7WR4-6G21-2R2Y-73JC-00000-00.txt,Gaming,ORGANIZATION
531,7WR4-6G21-2R2Y-73JC-00000-00.txt,Clarke,ORGANIZATION
532,7WR4-6G21-2R2Y-73JC-00000-00.txt,County,ORGANIZATION
533,7WR4-6G21-2R2Y-73JC-00000-00.txt,Development,ORGANIZATION
534,7WR4-6G21-2R2Y-73JC-00000-00.txt,Corp.,ORGANIZATION
535,7WR4-6G21-2R2Y-73JC-00000-00.txt,Herbst,PERSON
536,7WR4-6G21-2R2Y-73JC-00000-00.txt,U.S.,ORGANIZATION
537,7WR4-6G21-2R2Y-73JC-00000-00.txt,Bankruptcy,ORGANIZATION
538,7WR4-6G21-2R2Y-73JC-00000-00.txt,Court,ORGANIZATION
539,7WR4-6G21-2R2Y-73JC-00000-00.txt,Reno,PERSON
540,7WR4-6G21-2R2Y-73JC-00000-00.txt,Herbst,PERSON
541,7WR4-6G21-2R2Y-73JC-00000-00.txt,Des,ORGANIZATION
542,7WR4-6G21-2R2Y-73JC-00000-00.txt,Moines,ORGANIZATION
543,7WR4-6G21-2R2Y-73JC-00000-00.txt,Register,ORGANIZATION
544,7WR4-6G21-2R2Y-73JC-00000-00.txt,Howard,PERSON
545,7WR4-6G21-2R2Y-73JC-00000-00.txt,Stutz,PERSON
546,7WR4-6G21-2R2Y-73JC-00000-00.txt,McClatchy,ORGANIZATION
547,7WR4-6G21-2R2Y-73JC-00000-00.txt,-,ORGANIZATION
548,7WR4-6G21-2R2Y-73JC-00000-00.txt,Tribune,ORGANIZATION
549,7WR4-6G21-2R2Y-73JC-00000-00.txt,Information,ORGANIZATION
550,7WR4-6G21-2R2Y-73JC-00000-00.txt,Services,ORGANIZATION
551,7WR4-6G21-2R2Y-73JC-00000-00.txt,Permissions,ORGANIZATION
552,7WR4-6G21-2R2Y-73JC-00000-00.txt,Group,ORGANIZATION
553,7WR4-6G21-2R2Y-73JC-00000-00.txt,Inc.,ORGANIZATION
554,7WR4-6G21-2R2Y-73JC-00000-00.txt,McClatchy,ORGANIZATION
555,7WR4-6G21-2R2Y-73JC-00000-00.txt,-,ORGANIZATION
556,7WR4-6G21-2R2Y-73JC-00000-00.txt,Tribune,ORGANIZATION
557,7WR4-6G21-2R2Y-73JC-00000-00.txt,Business,ORGANIZATION
558,7WR4-6G21-2R2Y-73JC-00000-00.txt,News,ORGANIZATION
559,4V83-HXY0-TX12-N0CP-00000-00.txt,Jerome,PERSON
560,4V83-HXY0-TX12-N0CP-00000-00.txt,Pappas,PERSON
561,4V83-HXY0-TX12-N0CP-00000-00.txt,Jerry,PERSON
562,4V83-HXY0-TX12-N0CP-00000-00.txt,Pappas,PERSON
563,4V83-HXY0-TX12-N0CP-00000-00.txt,McClatchy,ORGANIZATION
564,4V83-HXY0-TX12-N0CP-00000-00.txt,-,ORGANIZATION
565,4V83-HXY0-TX12-N0CP-00000-00.txt,Tribune,ORGANIZATION
566,4V83-HXY0-TX12-N0CP-00000-00.txt,Information,ORGANIZATION
567,4V83-HXY0-TX12-N0CP-00000-00.txt,Services,ORGANIZATION
568,4V83-HXY0-TX12-N0CP-00000-00.txt,Permissions,ORGANIZATION
569,4V83-HXY0-TX12-N0CP-00000-00.txt,Group,ORGANIZATION
570,4V83-HXY0-TX12-N0CP-00000-00.txt,Inc.,ORGANIZATION
571,4V83-HXY0-TX12-N0CP-00000-00.txt,McClatchy,ORGANIZATION
572,4V83-HXY0-TX12-N0CP-00000-00.txt,-,ORGANIZATION
573,4V83-HXY0-TX12-N0CP-00000-00.txt,Tribune,ORGANIZATION
574,4V83-HXY0-TX12-N0CP-00000-00.txt,Business,ORGANIZATION
575,4V83-HXY0-TX12-N0CP-00000-00.txt,News,ORGANIZATION
576,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Cyfrowy,ORGANIZATION
577,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Polsat,ORGANIZATION
578,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Cyfrowy,ORGANIZATION
579,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Polsat,ORGANIZATION
580,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Dominik,PERSON
581,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Libicki,PERSON
582,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Vivendi,ORGANIZATION
583,4SD2-N1S0-TX2Y-F19G-00000-00.txt,ITI,ORGANIZATION
584,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Group,ORGANIZATION
585,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Andrew,PERSON
586,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Katolo,PERSON
587,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Central,ORGANIZATION
588,4SD2-N1S0-TX2Y-F19G-00000-00.txt,and,ORGANIZATION
589,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Eastern,ORGANIZATION
590,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Screen,ORGANIZATION
591,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Digest,ORGANIZATION
592,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Zygmunt,PERSON
593,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Solorz,PERSON
594,4SD2-N1S0-TX2Y-F19G-00000-00.txt,-,PERSON
595,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Zak,PERSON
596,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Michal,PERSON
597,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Maliszewski,PERSON
598,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Polish,ORGANIZATION
599,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Institute,ORGANIZATION
600,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Scott,PERSON
601,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Roxborough,PERSON
602,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Mimi,PERSON
603,4SD2-N1S0-TX2Y-F19G-00000-00.txt,Turner,PERSON
604,4P06-5J00-TXCN-S33B-00000-00.txt,Labor,ORGANIZATION
605,4P06-5J00-TXCN-S33B-00000-00.txt,Department,ORGANIZATION
606,4P06-5J00-TXCN-S33B-00000-00.txt,Federal,ORGANIZATION
607,4P06-5J00-TXCN-S33B-00000-00.txt,Reserve,ORGANIZATION
608,4P06-5J00-TXCN-S33B-00000-00.txt,Treasury,ORGANIZATION
609,4P06-5J00-TXCN-S33B-00000-00.txt,Federal,ORGANIZATION
610,4P06-5J00-TXCN-S33B-00000-00.txt,Reserve,ORGANIZATION
611,4P06-5J00-TXCN-S33B-00000-00.txt,Commerce,ORGANIZATION
612,4P06-5J00-TXCN-S33B-00000-00.txt,Department,ORGANIZATION
613,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,FDIC,ORGANIZATION
614,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,State,ORGANIZATION
615,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Bank,ORGANIZATION
616,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,of,ORGANIZATION
617,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Aurora,ORGANIZATION
618,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,FDIC,ORGANIZATION
619,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Brickwell,ORGANIZATION
620,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Community,ORGANIZATION
621,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Bank,ORGANIZATION
622,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,FDIC,ORGANIZATION
623,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,State,ORGANIZATION
624,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Bank,ORGANIZATION
625,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,of,ORGANIZATION
626,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Aurora,ORGANIZATION
627,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,State,ORGANIZATION
628,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Bank,ORGANIZATION
629,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,of,ORGANIZATION
630,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Aurora,ORGANIZATION
631,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,FDIC,ORGANIZATION
632,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,State,ORGANIZATION
633,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Bank,ORGANIZATION
634,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,of,ORGANIZATION
635,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Aurora,ORGANIZATION
636,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Duluth,ORGANIZATION
637,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,News,ORGANIZATION
638,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Tribune,ORGANIZATION
639,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Duluth,ORGANIZATION
640,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,News,ORGANIZATION
641,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Tribune,ORGANIZATION
642,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,McClatchy,ORGANIZATION
643,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,-,ORGANIZATION
644,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Tribune,ORGANIZATION
645,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Information,ORGANIZATION
646,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Services,ORGANIZATION
647,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Permissions,ORGANIZATION
648,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Group,ORGANIZATION
649,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Inc.,ORGANIZATION
650,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,McClatchy,ORGANIZATION
651,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,-,ORGANIZATION
652,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Tribune,ORGANIZATION
653,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,Business,ORGANIZATION
654,7VJ2-R4F1-2R2Y-70S8-00000-00.txt,News,ORGANIZATION
655,7X58-6750-Y9NW-H564-00000-00.txt,Sears,ORGANIZATION
656,7X58-6750-Y9NW-H564-00000-00.txt,JCPenney,ORGANIZATION
657,7X58-6750-Y9NW-H564-00000-00.txt,Macy,ORGANIZATION
658,7X58-6750-Y9NW-H564-00000-00.txt,Kmart,ORGANIZATION
659,7X58-6750-Y9NW-H564-00000-00.txt,Disney,ORGANIZATION
660,7X58-6750-Y9NW-H564-00000-00.txt,Stores,ORGANIZATION
661,7X58-6750-Y9NW-H564-00000-00.txt,Bob,PERSON
662,7X58-6750-Y9NW-H564-00000-00.txt,Friedland,PERSON
663,7X58-6750-Y9NW-H564-00000-00.txt,Zhu,PERSON
664,7X58-6750-Y9NW-H564-00000-00.txt,Zhu,PERSON
665,7X58-6750-Y9NW-H564-00000-00.txt,Ellenton,ORGANIZATION
666,7X58-6750-Y9NW-H564-00000-00.txt,Sara,PERSON
667,7X58-6750-Y9NW-H564-00000-00.txt,Ozgun,PERSON
668,7X58-6750-Y9NW-H564-00000-00.txt,Richard,PERSON
669,7X58-6750-Y9NW-H564-00000-00.txt,Hastings,PERSON
670,7X58-6750-Y9NW-H564-00000-00.txt,Global,ORGANIZATION
671,7X58-6750-Y9NW-H564-00000-00.txt,Hunter,ORGANIZATION
672,7X58-6750-Y9NW-H564-00000-00.txt,Securities,ORGANIZATION
673,7X58-6750-Y9NW-H564-00000-00.txt,Mike,PERSON
674,7X58-6750-Y9NW-H564-00000-00.txt,Niemira,PERSON
675,7X58-6750-Y9NW-H564-00000-00.txt,International,ORGANIZATION
676,7X58-6750-Y9NW-H564-00000-00.txt,Council,ORGANIZATION
677,7X58-6750-Y9NW-H564-00000-00.txt,of,ORGANIZATION
678,7X58-6750-Y9NW-H564-00000-00.txt,Shopping,ORGANIZATION
679,7X58-6750-Y9NW-H564-00000-00.txt,Hickory,ORGANIZATION
680,7X58-6750-Y9NW-H564-00000-00.txt,Farms,ORGANIZATION
681,7X58-6750-Y9NW-H564-00000-00.txt,Westfield,ORGANIZATION
682,7X58-6750-Y9NW-H564-00000-00.txt,Upper,ORGANIZATION
683,7X58-6750-Y9NW-H564-00000-00.txt,Pinellas,ORGANIZATION
684,7X58-6750-Y9NW-H564-00000-00.txt,Association,ORGANIZATION
685,7X58-6750-Y9NW-H564-00000-00.txt,for,ORGANIZATION
686,7X58-6750-Y9NW-H564-00000-00.txt,Retarded,ORGANIZATION
687,7X58-6750-Y9NW-H564-00000-00.txt,Citizens,ORGANIZATION
688,7X58-6750-Y9NW-H564-00000-00.txt,Facebook,ORGANIZATION
689,7X58-6750-Y9NW-H564-00000-00.txt,Twitter,ORGANIZATION
690,7X58-6750-Y9NW-H564-00000-00.txt,Dan,PERSON
691,7X58-6750-Y9NW-H564-00000-00.txt,de,PERSON
692,7X58-6750-Y9NW-H564-00000-00.txt,Grandpre,PERSON
693,7X58-6750-Y9NW-H564-00000-00.txt,Walmart,ORGANIZATION
694,7X58-6750-Y9NW-H564-00000-00.txt,Mark,PERSON
695,7X58-6750-Y9NW-H564-00000-00.txt,Albright,PERSON
696,7X58-6750-Y9NW-H564-00000-00.txt,Walmart,ORGANIZATION
697,7X58-6750-Y9NW-H564-00000-00.txt,Disney,ORGANIZATION
698,7X58-6750-Y9NW-H564-00000-00.txt,Macy,ORGANIZATION
699,7X58-6750-Y9NW-H564-00000-00.txt,A.M.,ORGANIZATION
700,7X58-6750-Y9NW-H564-00000-00.txt,-,ORGANIZATION
701,7X58-6750-Y9NW-H564-00000-00.txt,Kmart,ORGANIZATION
702,7X58-6750-Y9NW-H564-00000-00.txt,Dillard,PERSON
703,7X58-6750-Y9NW-H564-00000-00.txt,Kohl,PERSON
704,7X58-6750-Y9NW-H564-00000-00.txt,Walmart.House,ORGANIZATION
705,7X58-6750-Y9NW-H564-00000-00.txt,Big,ORGANIZATION
706,7X58-6750-Y9NW-H564-00000-00.txt,Research,ORGANIZATION
707,7X58-6750-Y9NW-H564-00000-00.txt,Kohl,PERSON
